CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
DULCE CORREA MAMPRIM PILOTO	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	AVENIDA ANDRADE NEVES 699	CENTRO	13013161	19-21218044;	CRM-SP 39120
DULCILENE SALVADORA NETO	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	AVENIDA JOAO MENDES JUNIOR 206	CAMBUI	13024030	19-32369310;19-993676222;19-32946717;	CRM-SP 55130
ECO CLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	RUA BARAO DE ATIBAIA 1192	VILA ITAPURA	13023011	19-32348476;	
INSTITUTO NOVA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	RUA ORLANDO FAGNANI 488	NOVA CAMPINAS	13092054		CRM-SP 100435
MARCO ANTONIO PINOTTI RIBEIRO	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	RUA SEBASTIAO DE SOUZA 205	CENTRO	13013173	19-32341304;	CRM-SP 67876
MAURO SERGIO BRUNO	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	AVENIDA DOUTOR HERMAS BRAGA 777	NOVA CAMPINAS	13092133	19-32513467;19-32513747;	CRM-SP 71071
ONCOCAMP	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	RUA PADRE JOAQUIM GOMES 149	JARDIM GUANABARA	13073400	19-32134444;	
PATRICIA DE MATTOS CASTRO CAVALCANTE	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	AVENIDA BARAO DE ITAPURA 2323	JARDIM GUANABARA	13073300	19-982053985;	CRM-SP 96077
PERSONAL MED CENTER	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	RUA MARIA MONTEIRO 1060	CAMBUI	13025151	19-32353653;	
SYMCO MEDICINA	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	RUA CORONEL QUIRINO 1483	CAMBUI	13025002	19-32556764;19-994715639;	
THELMA ELAINE BRASILEIRO	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	CAMPINAS	Prata QC	RUA FRANCISCO ALVES 56	BOTAFOGO	13020380	19-33881943;19-25121941;	CRM-SP 104938
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
MULTI CLINICAS	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA AMERICANA 127	JARDIM NOVO CAMPOS ELISEOS	13050551	19-32275711;	
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CELIDE ELISABETH AMARAL CAMPISTA	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA BARBOSA DA CUNHA 437	JARDIM GUANABARA	13073320	19-32131700;	CRM-SP 670847
CLINICA MEDICA E DERMATOLOGICA AVANCADA	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA ITALIA 274	JARDIM RIBEIRO	13270180	19-38496221;19-33274838;	
CRISTIANE SCAFF BENATTI	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	AVENIDA OROSIMBO MAIA 360	CENTRO	13010211	19-32540887;	CRM-SP 82853
DERMAVISUS - CENTRO DE DERMATOLOGIA & OFTAMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	AVENIDA DOUTOR MORAES SALES 1136	CENTRO	13010001		
ECO CLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA BARAO DE ATIBAIA 1192	VILA ITAPURA	13023011	19-32348476;	
HM - D'AMBROSIO CLINICA MEDICA	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA SACRAMENTO 501	CENTRO	13010210	19-32363224;19-33078403;	
INSTITUTO NOVA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA ORLANDO FAGNANI 488	NOVA CAMPINAS	13092054		CRM-SP 100435
IPECC INST.DE PESQUISAS CLINICA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA CAMARGO PAES 311	JARDIM GUANABARA	13073350	19-32424077;19-32419351;	
JG FOTOTERAPIA	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA CAMARGO PAES 662	JARDIM GUANABARA	13073350	19-32121717;19-32120408;	CRM-SP 955795
SYMCO MEDICINA	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA CORONEL QUIRINO 1483	CAMBUI	13025002	19-32556764;19-994715639;	
THEODORO HABBERMANN NETO	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	CAMPINAS	Prata QC	RUA BARATA RIBEIRO 552	VILA ITAPURA	13023903	19-32351660;	CRM-SP 70488
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA PEDIATRICA	CAMPINAS	Prata QC	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
MULTI CLINICAS	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	RUA SANTA BARBARA D'OESTE 624	JARDIM NOVO CAMPOS ELISEOS	13050542	19-32275711;	
ANA CLAUDIA FELICI NASCIMENTO MARCONDES	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	RUA DOUTOR EMILIO RIBAS 805	CAMBUI	13025141	19-33249512;19-981844388;	CRM-SP 127811
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CLINICA DA MULHER	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	AVENIDA DAS AMOREIRAS 425	SAO BERNARDO	13036225	19-32733036;	
CLINICA E LABORATORIO DA VITA	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	AVENIDA MARECHAL CARMONA 1140	VILA JOAO JORGE	13041311	19-38812433;	
HENRIQUE GOTTARDELLO ZECCHIN	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	AVENIDA FRANCISCO GLICERIO 1326	CENTRO	13012000	19-30293031;19-32314560;	CRM-SP 87948
INSTITUTO NOVA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	RUA ORLANDO FAGNANI 488	NOVA CAMPINAS	13092054		CRM-SP 100435
JULIANA LAPREGA DE SOUZA BARELLA	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	RUA BARAO GERALDO DE RESENDE 97	BOTAFOGO	13020440	19-32918538;19-983092827;	CRM-SP 112397
LUCIANA JUNQUEIRA GUIMARAES	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	RUA DOUTOR ANTONIO ALVARES LOBO 660	BOTAFOGO	13020110	19-25123926;	CRM-SP 113701
MARCELO PEDRO RAMOS	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	RUA DOUTOR ERALDO AURELIO FRANZESE 57	PAIQUERE	13271608	19-38714212;	CRM-SP 73711
VITOR JOSE FANTINATO PANSANI	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	CAMPINAS	Prata QC	RUA VISCONDE DE TAUNAY 305	VILA ITAPURA	13023200	19-32319542;19-32365915;	CRM-SP 32449
CLINICA AUN	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA PEDIATRICA	CAMPINAS	Prata QC	RUA BARAO DE ATIBAIA 80	VILA ITAPURA	13023010	19-32325825;19-32327268;	CRM-SP 94323
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA PEDIATRICA	CAMPINAS	Prata QC	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
FATIMA CRISTINA DE FREITAS WHITACKER	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA PEDIATRICA	CAMPINAS	Prata QC	RUA FREI MANOEL DA RESSURREICAO 526	JARDIM GUANABARA	13073221	19-32317742;19-32352025;	
REABILITAR CAMPINAS SERVICOS MEDICOS E REABILITACAO	CONSULTORIOS - CLINICAS - TERAPIAS	FISIATRIA	CAMPINAS	Prata QC	AVENIDA ANTONIO ARTIOLI 570	SWISS PARK	13049900		CRM-SP 117645
AFETIVA CONSULTORIA E INTERVENCAO	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA NEUROLOGICA	CAMPINAS	Prata QC	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 2399	CHACARA DA BARRA	13090723		CRP-SP 12512J
ANDREA DA GRACA LIMA ZUCCOLOTTO	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA NEUROLOGICA	CAMPINAS	Prata QC	RUA SERRA DA BOCAINA 120	VILA NOVA SAO JOSE	13100449	19-32950911;	CRF-SP 8935
HOME FISIO SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA NEUROLOGICA	CAMPINAS	Prata QC	RUA CAMARGO PIMENTEL 76	JARDIM GUANABARA	13073340	19-32525700;19-32425225;	
RITA DE CASSIA PAULO	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA NEUROLOGICA	CAMPINAS	Prata QC	RUA AMERICANA 509	JARDIM IMPERIAL	13276485	19-38693736;	CREFITO-SP 49326
KIKLOS SAUDE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA ORTOPEDICA	CAMPINAS	Prata QC	AVENIDA JOSE BONIFACIO 718	JARDIM FLAMBOYANT	13091140	19-33427910;	CRFA-SP 4436
ANDREA DA GRACA LIMA ZUCCOLOTTO	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA ORTOPEDICA	CAMPINAS	Prata QC	RUA SERRA DA BOCAINA 120	VILA NOVA SAO JOSE	13100449	19-32950911;	CRF-SP 8935
ANDREA MARY MASSUDA	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA ORTOPEDICA	CAMPINAS	Prata QC	RUA MANOEL ESTABINO DO NASCIMENTO 95	CASTELO	13271290	19-38714516;19-996471337;	CREFITO-SP 329076F
HOME FISIO SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA ORTOPEDICA	CAMPINAS	Prata QC	RUA CAMARGO PIMENTEL 76	JARDIM GUANABARA	13073340	19-32525700;19-32425225;	
CEFE	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA ORTOPEDICA	CAMPINAS	Prata QC	RUA DOM FRANCISCO DE CAMPOS BARRETO 43	NOVA CAMPINAS	13092160		CREFITO-SP 311323
INSTITUTO PATRICIA LACOMBE REEDUCACAO DE	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA ORTOPEDICA	CAMPINAS	Prata QC	RUA R DOUTOR ANTONIO GALIZIA 25	CAMBUI	13024510	19-37514000;	CREFITO-SP 3428
MARY CLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA ORTOPEDICA	CAMPINAS	Prata QC	RUA MANOEL ESTABINO DO NASCIMENTO 95	CASTELO	13271290	19-38714516;19-996471337;	CREFITO-SP 3 - 10925
ORTOVIDA ORTOPEDIA E FISIOTERAPIA	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA ORTOPEDICA	CAMPINAS	Prata QC	RUA PLACIDO SOAVE 66	CHACARA SANTA LETICIA	13054040	19-25111538;19-33081538;	CREFITO-SP 27318
RITA DE CASSIA PAULO	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA ORTOPEDICA	CAMPINAS	Prata QC	RUA AMERICANA 509	JARDIM IMPERIAL	13276485	19-38693736;	CREFITO-SP 49326
CEFE	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA PELVICA	CAMPINAS	Prata QC	RUA DOM FRANCISCO DE CAMPOS BARRETO 43	NOVA CAMPINAS	13092160		CREFITO-SP 311323
MARY CLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA PELVICA	CAMPINAS	Prata QC	RUA MANOEL ESTABINO DO NASCIMENTO 95	CASTELO	13271290	19-38714516;19-996471337;	CREFITO-SP 3 - 10925
KIKLOS SAUDE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA RESPIRATORIA	CAMPINAS	Prata QC	AVENIDA JOSE BONIFACIO 718	JARDIM FLAMBOYANT	13091140	19-33427910;	CRFA-SP 4436
ANDREA DA GRACA LIMA ZUCCOLOTTO	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA RESPIRATORIA	CAMPINAS	Prata QC	RUA SERRA DA BOCAINA 120	VILA NOVA SAO JOSE	13100449	19-32950911;	CRF-SP 8935
ANDREA MARY MASSUDA	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA RESPIRATORIA	CAMPINAS	Prata QC	RUA MANOEL ESTABINO DO NASCIMENTO 95	CASTELO	13271290	19-38714516;19-996471337;	CREFITO-SP 329076F
HOME FISIO SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA RESPIRATORIA	CAMPINAS	Prata QC	RUA CAMARGO PIMENTEL 76	JARDIM GUANABARA	13073340	19-32525700;19-32425225;	
CEFE	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA RESPIRATORIA	CAMPINAS	Prata QC	RUA DOM FRANCISCO DE CAMPOS BARRETO 43	NOVA CAMPINAS	13092160		CREFITO-SP 311323
RITA DE CASSIA PAULO	CONSULTORIOS - CLINICAS - TERAPIAS	FISIOTERAPIA RESPIRATORIA	CAMPINAS	Prata QC	RUA AMERICANA 509	JARDIM IMPERIAL	13276485	19-38693736;	CREFITO-SP 49326
CETE CENTRO ESP DE TERAPIA E ESTIM	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	CAMPINAS	Prata QC	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
KIKLOS SAUDE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	CAMPINAS	Prata QC	AVENIDA JOSE BONIFACIO 718	JARDIM FLAMBOYANT	13091140	19-33427910;	CRFA-SP 4436
MULTI CLINICAS	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	CAMPINAS	Prata QC	RUA AMERICANA 127	JARDIM NOVO CAMPOS ELISEOS	13050551	19-32275711;	
ECO CLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	CAMPINAS	Prata QC	RUA BARAO DE ATIBAIA 1192	VILA ITAPURA	13023011	19-32348476;	
IPSER	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	CAMPINAS	Prata QC	RUA GUSTAVO AMBRUST 427	NOVA CAMPINAS	13092106	19-33053313;	CRP-SP 68250
O MUNDO EM LINGUAGEM CLINICA MULTIDISCIPLINAR LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	CAMPINAS	Prata QC	AVENIDA DOUTOR HEITOR PENTEADO 1785	PARQUE TAQUARAL	13087000	19-32396345;	CRFA-SP 12440
UBARI ESPACO DE PSICOLOGIA E SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	CAMPINAS	Prata QC	AVENIDA DOUTOR HEITOR PENTEADO 220	JARDIM NOSSA SENHORA AUXILIADORA	13075460	19-32913023;	CRP-SP 11852
VERA APARECIDA CAMILLI PASTRELLO	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	CAMPINAS	Prata QC	RUA TIRADENTES 446	VILA ITAPURA	13023190		CRF-SP 1972
VERA LUCIA LOPES HELD	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	CAMPINAS	Prata QC	RUA CAMARGO PIMENTEL 305	JARDIM GUANABARA	13073340	19-32415673;19-991701648;	CRF-SP 23737
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
MULTI CLINICAS	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA SANTA BARBARA D'OESTE 624	JARDIM NOVO CAMPOS ELISEOS	13050542	19-32275711;	
CLINICA AUN	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA BARAO DE ATIBAIA 80	VILA ITAPURA	13023010	19-32325825;19-32327268;	CRM-SP 94323
CLINICA DE GASTROENTEROLOGIA E PROCTOLOGIA DE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA JOSE PAULINO 2223	VILA ITAPURA	13023102	19-32332844;19-32540952;	
CLINICA MANNINA	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA AMELIA BUENO 159	TAQUARAL	13076050	19-33052632;19-989219616;19-994294222;	
CLINICA MEDICA MEDEIROS	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA FREI ANTONIO DE PADUA 1263	JARDIM GUANABARA	13073330	19-32435917;19-32038272;19-998246994;	
CLINICA MEDICA SAUDE E VIDA	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	AVENIDA WASHINGTON LUIS 2480	VILA MARIETA	13042105	19-38492132;19-971269380;	
CLINICA MEIRELLES	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA PADRE ALMEIDA 310	CAMBUI	13025250	19-32943114;	
CLINICA ROCHA	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA VISCONDE DE TAUNAY 421	VILA ITAPURA	13023200	19-32351745;19-32351844;	CRM-SP 75615
ECO CLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA BARAO DE ATIBAIA 1192	VILA ITAPURA	13023011	19-32348476;	
ENDOCORP ENDOSCOPIA DIGESTIVA	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA TIRADENTES 329	VILA ITAPURA	13023190	19-32329245;	
HELDER CARDOSO SILVEIRA	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA BARATA RIBEIRO 539	VILA ITAPURA	13023030	19-32320719;	CRM-SP 75962
HEP CENTRO SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	AVENIDA ANDRADE NEVES 2412	JARDIM CHAPADAO	13070001	19-32121513;	CRM
INSTITUTO NOVA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA ORLANDO FAGNANI 488	NOVA CAMPINAS	13092054		CRM-SP 100435
SYMCO MEDICINA	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	CAMPINAS	Prata QC	RUA CORONEL QUIRINO 1483	CAMBUI	13025002	19-32556764;19-994715639;	
FERREIRA E BRAGA SERVICOS MEDICOS L	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA PEDIATRICA	CAMPINAS	Prata QC	RUA CAMARGO PAES 776	JARDIM GUANABARA	13073350	19-25116989;19-25126989;	CRM-SP 119967
GISELLE BRAGA JARA	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA PEDIATRICA	CAMPINAS	Prata QC	RUA IBRAIN NOBRE 526	VILA CARLITO	13043070	19-32766444;19-32769685;	CRM-SP 119967
CENTRO DE DESOSPITALIZACAO HUMANA - VIVER	CONSULTORIOS - CLINICAS - TERAPIAS	GENETICA MEDICA	CAMPINAS	Prata QC	RUA CAMARGO PAES 776	JARDIM GUANABARA	13073350	19-25116989;19-25126989;	CRM-SP 51466
CAMILA REBELO NICOLAU	CONSULTORIOS - CLINICAS - TERAPIAS	GENETICA MEDICA	CAMPINAS	Prata QC	RUA LUIZ SPIANDORELLI NETO 60	LOTEAMENTO PAIQUERE	13271570	19-32992112;	CRM-SP 122809
MULTI CLINICAS	CONSULTORIOS - CLINICAS - TERAPIAS	GERIATRIA	CAMPINAS	Prata QC	RUA SANTA BARBARA D'OESTE 624	JARDIM NOVO CAMPOS ELISEOS	13050542	19-32275711;	
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	GERIATRIA	CAMPINAS	Prata QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CLINICA LIBERMAN	CONSULTORIOS - CLINICAS - TERAPIAS	GERIATRIA	CAMPINAS	Prata QC	AVENIDA ANDRADE NEVES 699	CENTRO	13013161	19-32324811;19-32324811;	
CLINICA MEDICA MEDEIROS	CONSULTORIOS - CLINICAS - TERAPIAS	GERIATRIA	CAMPINAS	Prata QC	RUA FREI ANTONIO DE PADUA 1263	JARDIM GUANABARA	13073330	19-32435917;19-32038272;19-998246994;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - INSTITUTO DO RADIUM DE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	AVENIDA DOUTOR HEITOR PENTEADO 1780	VILA LIDIA	13075460	19-37534100;	
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
MULTI CLINICAS	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	RUA SANTA BARBARA D'OESTE 624	JARDIM NOVO CAMPOS ELISEOS	13050542	19-32275711;	
RSC SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	AVENIDA ONZE DE AGOSTO 1785	JARDIM RIBEIRO	13270190	19-38497721;	CRM-SP 1001849
ALBA CRISTINA SALVI	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	AVENIDA ANCHIETA 623	CENTRO	13015101	19-32316517;19-32341940;19-994708940;	CRM-SP 72310
ANTONIO CARLOS BASTOS NAVARRO FILHO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	AVENIDA BARAO DE ITAPURA 2294	JARDIM GUANABARA	13073300	19-32941655;	CRM-SP 120054
BB INOCHI CONSULTORIO MEDICO LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	RUA MARLENE PIATO CONTE 888	PARQUE RESIDENCIAL COLINA DO SOL	13270540	19-38494302;	CRM-RJ 5200859150
CAROLINA ALVES SCARANARI	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	RUA EDUARDO LANE 380	JARDIM BRASIL	13073002	19-37443646;	CRM-SP 131054
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTER MED	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	RUA PADRE ALMEIDA 614	CAMBUI	13025251	19-32547812;	
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
CI - SANTA CLARA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	AVENIDA FRANCISCO GLICERIO 1867	CENTRO	13012000	19-32341187;	
CL MED VALBERT DE CASTRO SS LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	AVENIDA FRANCISCO GLICERIO 2331	VILA ITAPURA	13023101	19-32335601;	CRM-SP 961484
CLINICA DA MULHER	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	CAMPINAS	Prata QC	AVENIDA DAS AMOREIRAS 425	SAO BERNARDO	13036225	19-32733036;	
